Gene stable ID,Genome project,Gene name,Transcript biotype
WBGene00013421,caenorhabditis_elegans_prjna13758,fbxa-220,protein_coding
WBGene00013422,caenorhabditis_elegans_prjna13758,popl-5,protein_coding
WBGene00013422,caenorhabditis_elegans_prjna13758,popl-5,protein_coding
WBGene00013424,caenorhabditis_elegans_prjna13758,Y66A7A.4,protein_coding
WBGene00013425,caenorhabditis_elegans_prjna13758,ceh-91,protein_coding
WBGene00013426,caenorhabditis_elegans_prjna13758,Y66A7A.7,protein_coding
WBGene00013427,caenorhabditis_elegans_prjna13758,Y66D12A.1,protein_coding
WBGene00013429,caenorhabditis_elegans_prjna13758,Y66D12A.3,protein_coding
WBGene00013429,caenorhabditis_elegans_prjna13758,Y66D12A.3,protein_coding
WBGene00013431,caenorhabditis_elegans_prjna13758,ceh-92,protein_coding
WBGene00013432,caenorhabditis_elegans_prjna13758,Y66D12A.6,protein_coding
WBGene00013433,caenorhabditis_elegans_prjna13758,Y66D12A.7,protein_coding
WBGene00013434,caenorhabditis_elegans_prjna13758,Y66D12A.8,protein_coding
WBGene00013434,caenorhabditis_elegans_prjna13758,Y66D12A.8,protein_coding
WBGene00013434,caenorhabditis_elegans_prjna13758,Y66D12A.8,protein_coding
WBGene00013435,caenorhabditis_elegans_prjna13758,Y66D12A.9,protein_coding
WBGene00013436,caenorhabditis_elegans_prjna13758,Y66D12A.10,protein_coding
WBGene00013437,caenorhabditis_elegans_prjna13758,Y66D12A.11,protein_coding
WBGene00013438,caenorhabditis_elegans_prjna13758,ztf-29,protein_coding
WBGene00013439,caenorhabditis_elegans_prjna13758,Y66D12A.13,protein_coding
WBGene00013440,caenorhabditis_elegans_prjna13758,nrps-1,protein_coding
WBGene00013441,caenorhabditis_elegans_prjna13758,xpb-1,protein_coding
WBGene00013442,caenorhabditis_elegans_prjna13758,Y66D12A.16,protein_coding
WBGene00013442,caenorhabditis_elegans_prjna13758,Y66D12A.16,protein_coding
WBGene00013442,caenorhabditis_elegans_prjna13758,Y66D12A.16,protein_coding
WBGene00013442,caenorhabditis_elegans_prjna13758,Y66D12A.16,protein_coding
WBGene00013443,caenorhabditis_elegans_prjna13758,such-1,protein_coding
WBGene00013445,caenorhabditis_elegans_prjna13758,Y66D12A.19,protein_coding
WBGene00013445,caenorhabditis_elegans_prjna13758,Y66D12A.19,protein_coding
WBGene00013446,caenorhabditis_elegans_prjna13758,Y66D12A.21,protein_coding
WBGene00013447,caenorhabditis_elegans_prjna13758,nars-2,protein_coding
WBGene00013447,caenorhabditis_elegans_prjna13758,nars-2,protein_coding
WBGene00013448,caenorhabditis_elegans_prjna13758,Y66D12A.24,protein_coding
WBGene00013449,caenorhabditis_elegans_prjna13758,Y67A6A.1,protein_coding
WBGene00013450,caenorhabditis_elegans_prjna13758,oac-56,protein_coding
WBGene00013451,caenorhabditis_elegans_prjna13758,Y67A10A.2,protein_coding
WBGene00013452,caenorhabditis_elegans_prjna13758,Y67A10A.3,protein_coding
WBGene00013452,caenorhabditis_elegans_prjna13758,Y67A10A.3,protein_coding
WBGene00013453,caenorhabditis_elegans_prjna13758,fbxa-83,protein_coding
WBGene00013453,caenorhabditis_elegans_prjna13758,fbxa-83,protein_coding
WBGene00013453,caenorhabditis_elegans_prjna13758,fbxa-83,protein_coding
WBGene00013454,caenorhabditis_elegans_prjna13758,fbxa-126,protein_coding
WBGene00013455,caenorhabditis_elegans_prjna13758,ssu-2,protein_coding
WBGene00013455,caenorhabditis_elegans_prjna13758,ssu-2,protein_coding
WBGene00013455,caenorhabditis_elegans_prjna13758,ssu-2,protein_coding
WBGene00013455,caenorhabditis_elegans_prjna13758,ssu-2,protein_coding
WBGene00013456,caenorhabditis_elegans_prjna13758,Y67A10A.7,protein_coding
WBGene00013457,caenorhabditis_elegans_prjna13758,paqr-3,protein_coding
WBGene00013457,caenorhabditis_elegans_prjna13758,paqr-3,protein_coding
WBGene00013458,caenorhabditis_elegans_prjna13758,Y67A10A.9,protein_coding
WBGene00013459,caenorhabditis_elegans_prjna13758,Y67A10A.10,protein_coding
WBGene00013460,caenorhabditis_elegans_prjna13758,cpsf-3,protein_coding
WBGene00013461,caenorhabditis_elegans_prjna13758,Y67H2A.2,protein_coding
WBGene00013461,caenorhabditis_elegans_prjna13758,Y67H2A.2,protein_coding
WBGene00013461,caenorhabditis_elegans_prjna13758,Y67H2A.2,protein_coding
WBGene00013461,caenorhabditis_elegans_prjna13758,Y67H2A.2,protein_coding
WBGene00013462,caenorhabditis_elegans_prjna13758,micu-1,protein_coding
WBGene00013462,caenorhabditis_elegans_prjna13758,micu-1,protein_coding
WBGene00013462,caenorhabditis_elegans_prjna13758,micu-1,protein_coding
WBGene00013463,caenorhabditis_elegans_prjna13758,kdp-1,protein_coding
WBGene00013464,caenorhabditis_elegans_prjna13758,Y67H2A.7,protein_coding
WBGene00013464,caenorhabditis_elegans_prjna13758,Y67H2A.7,protein_coding
WBGene00013464,caenorhabditis_elegans_prjna13758,Y67H2A.7,protein_coding
WBGene00013464,caenorhabditis_elegans_prjna13758,Y67H2A.7,protein_coding
WBGene00013464,caenorhabditis_elegans_prjna13758,Y67H2A.7,protein_coding
WBGene00013465,caenorhabditis_elegans_prjna13758,Y67H2A.10,protein_coding
WBGene00013465,caenorhabditis_elegans_prjna13758,Y67H2A.10,protein_coding
WBGene00013465,caenorhabditis_elegans_prjna13758,Y67H2A.10,protein_coding
WBGene00013466,caenorhabditis_elegans_prjna13758,srz-47,protein_coding
WBGene00013467,caenorhabditis_elegans_prjna13758,Y68A4A.5,pseudogene
WBGene00013468,caenorhabditis_elegans_prjna13758,srz-96,protein_coding
WBGene00013469,caenorhabditis_elegans_prjna13758,Y68A4A.10,protein_coding
WBGene00013469,caenorhabditis_elegans_prjna13758,Y68A4A.10,protein_coding
WBGene00013470,caenorhabditis_elegans_prjna13758,clec-243,protein_coding
WBGene00013471,caenorhabditis_elegans_prjna13758,clec-242,protein_coding
WBGene00013472,caenorhabditis_elegans_prjna13758,Y68A4B.3,protein_coding
WBGene00013473,caenorhabditis_elegans_prjna13758,Y69E1A.1,protein_coding
WBGene00013473,caenorhabditis_elegans_prjna13758,Y69E1A.1,protein_coding
WBGene00013474,caenorhabditis_elegans_prjna13758,Y69E1A.2,protein_coding
WBGene00013475,caenorhabditis_elegans_prjna13758,Y69E1A.3,protein_coding
WBGene00013476,caenorhabditis_elegans_prjna13758,Y69E1A.4,protein_coding
WBGene00013477,caenorhabditis_elegans_prjna13758,Y69E1A.5,protein_coding
WBGene00013478,caenorhabditis_elegans_prjna13758,Y69E1A.8,protein_coding
WBGene00013479,caenorhabditis_elegans_prjna13758,Y69H2.1,protein_coding
WBGene00013479,caenorhabditis_elegans_prjna13758,Y69H2.1,protein_coding
WBGene00013480,caenorhabditis_elegans_prjna13758,egas-3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,ncRNA
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013481,caenorhabditis_elegans_prjna13758,Y69H2.3,protein_coding
WBGene00013482,caenorhabditis_elegans_prjna13758,Y69H2.7,protein_coding
WBGene00013482,caenorhabditis_elegans_prjna13758,Y69H2.7,protein_coding
WBGene00013483,caenorhabditis_elegans_prjna13758,nhr-241,protein_coding
WBGene00013484,caenorhabditis_elegans_prjna13758,Y69H2.9,protein_coding
WBGene00013485,caenorhabditis_elegans_prjna13758,Y69H2.10,protein_coding
WBGene00013485,caenorhabditis_elegans_prjna13758,Y69H2.10,ncRNA
WBGene00013485,caenorhabditis_elegans_prjna13758,Y69H2.10,protein_coding
WBGene00013485,caenorhabditis_elegans_prjna13758,Y69H2.10,protein_coding
WBGene00013485,caenorhabditis_elegans_prjna13758,Y69H2.10,protein_coding
WBGene00013485,caenorhabditis_elegans_prjna13758,Y69H2.10,protein_coding
WBGene00013486,caenorhabditis_elegans_prjna13758,egas-1,protein_coding
WBGene00013487,caenorhabditis_elegans_prjna13758,egas-2,protein_coding
WBGene00013489,caenorhabditis_elegans_prjna13758,col-42,protein_coding
WBGene00013490,caenorhabditis_elegans_prjna13758,Y70C5A.2,protein_coding
WBGene00013491,caenorhabditis_elegans_prjna13758,Y70C5B.1,protein_coding
WBGene00013492,caenorhabditis_elegans_prjna13758,Y70C5C.1,protein_coding
WBGene00013493,caenorhabditis_elegans_prjna13758,clec-9,protein_coding
WBGene00013494,caenorhabditis_elegans_prjna13758,irld-58,pseudogene
WBGene00013495,caenorhabditis_elegans_prjna13758,clec-236,pseudogene
WBGene00013496,caenorhabditis_elegans_prjna13758,Y70D2A.1,protein_coding
WBGene00013496,caenorhabditis_elegans_prjna13758,Y70D2A.1,protein_coding
WBGene00013497,caenorhabditis_elegans_prjna13758,hex-5,protein_coding
WBGene00013498,caenorhabditis_elegans_prjna13758,Y70G10A.2,protein_coding
WBGene00013499,caenorhabditis_elegans_prjna13758,Y70G10A.3,protein_coding
WBGene00013500,caenorhabditis_elegans_prjna13758,Y71A12B.2,pseudogene
WBGene00013501,caenorhabditis_elegans_prjna13758,Y71A12B.3,pseudogene
WBGene00013502,caenorhabditis_elegans_prjna13758,clec-111,protein_coding
WBGene00013503,caenorhabditis_elegans_prjna13758,clec-112,protein_coding
WBGene00013505,caenorhabditis_elegans_prjna13758,Y71A12B.8,protein_coding
WBGene00013506,caenorhabditis_elegans_prjna13758,usp-3,protein_coding
WBGene00013507,caenorhabditis_elegans_prjna13758,Y71A12B.10,protein_coding
WBGene00013507,caenorhabditis_elegans_prjna13758,Y71A12B.10,ncRNA
WBGene00013508,caenorhabditis_elegans_prjna13758,Y71A12B.11,protein_coding
WBGene00013509,caenorhabditis_elegans_prjna13758,Y71A12B.12,protein_coding
WBGene00013509,caenorhabditis_elegans_prjna13758,Y71A12B.12,protein_coding
WBGene00013510,caenorhabditis_elegans_prjna13758,Y71A12B.13,pseudogene
WBGene00013510,caenorhabditis_elegans_prjna13758,Y71A12B.13,pseudogene
WBGene00013511,caenorhabditis_elegans_prjna13758,Y71A12B.15,pseudogene
WBGene00013512,caenorhabditis_elegans_prjna13758,nhr-276,protein_coding
WBGene00013513,caenorhabditis_elegans_prjna13758,Y71A12C.2,protein_coding
WBGene00013514,caenorhabditis_elegans_prjna13758,Y73F4A.1,protein_coding
WBGene00013515,caenorhabditis_elegans_prjna13758,Y73F4A.2,protein_coding
WBGene00013516,caenorhabditis_elegans_prjna13758,Y73F4A.3,protein_coding
WBGene00013517,caenorhabditis_elegans_prjna13758,lgc-52,protein_coding
WBGene00013518,caenorhabditis_elegans_prjna13758,Y73F8A.5,protein_coding
WBGene00013519,caenorhabditis_elegans_prjna13758,Y73F8A.10,protein_coding
WBGene00013520,caenorhabditis_elegans_prjna13758,best-21,protein_coding
WBGene00013521,caenorhabditis_elegans_prjna13758,Y73F8A.12,protein_coding
WBGene00013522,caenorhabditis_elegans_prjna13758,Y73F8A.13,protein_coding
WBGene00013522,caenorhabditis_elegans_prjna13758,Y73F8A.13,protein_coding
WBGene00013523,caenorhabditis_elegans_prjna13758,Y73F8A.14,protein_coding
WBGene00013524,caenorhabditis_elegans_prjna13758,Y73F8A.15,protein_coding
WBGene00013525,caenorhabditis_elegans_prjna13758,irld-59,protein_coding
WBGene00013526,caenorhabditis_elegans_prjna13758,Y73F8A.20,protein_coding
WBGene00013527,caenorhabditis_elegans_prjna13758,Y73F8A.22,protein_coding
WBGene00013528,caenorhabditis_elegans_prjna13758,Y73F8A.23,protein_coding
WBGene00013529,caenorhabditis_elegans_prjna13758,Y73F8A.24,protein_coding
WBGene00013529,caenorhabditis_elegans_prjna13758,Y73F8A.24,protein_coding
WBGene00013529,caenorhabditis_elegans_prjna13758,Y73F8A.24,protein_coding
WBGene00013529,caenorhabditis_elegans_prjna13758,Y73F8A.24,protein_coding
WBGene00013530,caenorhabditis_elegans_prjna13758,ntl-11,protein_coding
WBGene00013530,caenorhabditis_elegans_prjna13758,ntl-11,protein_coding
WBGene00013530,caenorhabditis_elegans_prjna13758,ntl-11,protein_coding
WBGene00013530,caenorhabditis_elegans_prjna13758,ntl-11,protein_coding
WBGene00013530,caenorhabditis_elegans_prjna13758,ntl-11,protein_coding
WBGene00013530,caenorhabditis_elegans_prjna13758,ntl-11,protein_coding
WBGene00013530,caenorhabditis_elegans_prjna13758,ntl-11,protein_coding
WBGene00013531,caenorhabditis_elegans_prjna13758,Y73F8A.26,protein_coding
WBGene00013531,caenorhabditis_elegans_prjna13758,Y73F8A.26,protein_coding
WBGene00013532,caenorhabditis_elegans_prjna13758,Y73F8A.27,protein_coding
WBGene00013534,caenorhabditis_elegans_prjna13758,acr-24,protein_coding
WBGene00013534,caenorhabditis_elegans_prjna13758,acr-24,protein_coding
WBGene00013535,caenorhabditis_elegans_prjna13758,gyg-3,pseudogene
WBGene00013536,caenorhabditis_elegans_prjna13758,Y73F8A.32,protein_coding
WBGene00013536,caenorhabditis_elegans_prjna13758,Y73F8A.32,ncRNA
WBGene00013537,caenorhabditis_elegans_prjna13758,Y73F8A.33,pseudogene
WBGene00013538,caenorhabditis_elegans_prjna13758,ari-1.4,protein_coding
WBGene00013538,caenorhabditis_elegans_prjna13758,ari-1.4,protein_coding
WBGene00013538,caenorhabditis_elegans_prjna13758,ari-1.4,protein_coding
WBGene00013538,caenorhabditis_elegans_prjna13758,ari-1.4,protein_coding
WBGene00013539,caenorhabditis_elegans_prjna13758,Y73F8A.35,protein_coding
WBGene00013539,caenorhabditis_elegans_prjna13758,Y73F8A.35,protein_coding
WBGene00013540,caenorhabditis_elegans_prjna13758,cest-12,protein_coding
WBGene00013541,caenorhabditis_elegans_prjna13758,lonp-2,protein_coding
WBGene00013542,caenorhabditis_elegans_prjna13758,lron-12,protein_coding
WBGene00013543,caenorhabditis_elegans_prjna13758,Y75B8A.6,protein_coding
WBGene00013543,caenorhabditis_elegans_prjna13758,Y75B8A.6,protein_coding
WBGene00013543,caenorhabditis_elegans_prjna13758,Y75B8A.6,protein_coding
WBGene00013544,caenorhabditis_elegans_prjna13758,Y75B8A.7,protein_coding
WBGene00013545,caenorhabditis_elegans_prjna13758,Y75B8A.8,protein_coding
WBGene00013547,caenorhabditis_elegans_prjna13758,Y75B8A.10,protein_coding
WBGene00013548,caenorhabditis_elegans_prjna13758,lury-1,protein_coding
WBGene00013548,caenorhabditis_elegans_prjna13758,lury-1,ncRNA
WBGene00013549,caenorhabditis_elegans_prjna13758,Y75B8A.13,protein_coding
WBGene00013550,caenorhabditis_elegans_prjna13758,Y75B8A.14,protein_coding
WBGene00013551,caenorhabditis_elegans_prjna13758,Y75B8A.16,protein_coding
WBGene00013552,caenorhabditis_elegans_prjna13758,gmn-1,protein_coding
WBGene00013553,caenorhabditis_elegans_prjna13758,Y75B8A.18,protein_coding
WBGene00013553,caenorhabditis_elegans_prjna13758,Y75B8A.18,protein_coding
WBGene00013554,caenorhabditis_elegans_prjna13758,Y75B8A.19,protein_coding
WBGene00013555,caenorhabditis_elegans_prjna13758,fbxa-89,protein_coding
WBGene00013556,caenorhabditis_elegans_prjna13758,Y75B8A.23,protein_coding
WBGene00013557,caenorhabditis_elegans_prjna13758,Y75B8A.24,protein_coding
WBGene00013557,caenorhabditis_elegans_prjna13758,Y75B8A.24,protein_coding
WBGene00013558,caenorhabditis_elegans_prjna13758,Y75B8A.25,protein_coding
WBGene00013559,caenorhabditis_elegans_prjna13758,Y75B8A.28,protein_coding
WBGene00013560,caenorhabditis_elegans_prjna13758,zip-12,protein_coding
WBGene00013560,caenorhabditis_elegans_prjna13758,zip-12,protein_coding
WBGene00013561,caenorhabditis_elegans_prjna13758,Y75B8A.31,protein_coding
WBGene00013562,caenorhabditis_elegans_prjna13758,Y75B8A.32,protein_coding
WBGene00013563,caenorhabditis_elegans_prjna13758,Y75B8A.33,protein_coding
WBGene00013564,caenorhabditis_elegans_prjna13758,Y75B8A.34,protein_coding
WBGene00013565,caenorhabditis_elegans_prjna13758,Y75B8A.37,protein_coding
WBGene00013566,caenorhabditis_elegans_prjna13758,Y75B12A.2,protein_coding
WBGene00013567,caenorhabditis_elegans_prjna13758,Y75B12B.1,protein_coding
WBGene00013567,caenorhabditis_elegans_prjna13758,Y75B12B.1,protein_coding
WBGene00013567,caenorhabditis_elegans_prjna13758,Y75B12B.1,protein_coding
WBGene00013567,caenorhabditis_elegans_prjna13758,Y75B12B.1,protein_coding
WBGene00013567,caenorhabditis_elegans_prjna13758,Y75B12B.1,protein_coding
WBGene00013568,caenorhabditis_elegans_prjna13758,Y75B12B.3,protein_coding
WBGene00013569,caenorhabditis_elegans_prjna13758,bath-36,protein_coding
WBGene00013570,caenorhabditis_elegans_prjna13758,Y75B12B.8,protein_coding
WBGene00013571,caenorhabditis_elegans_prjna13758,str-266,pseudogene
WBGene00013572,caenorhabditis_elegans_prjna13758,Y75B12B.10,protein_coding
WBGene00013573,caenorhabditis_elegans_prjna13758,Y75B12B.11,protein_coding
WBGene00013574,caenorhabditis_elegans_prjna13758,lron-13,protein_coding
WBGene00013575,caenorhabditis_elegans_prjna13758,acs-5,protein_coding
WBGene00013576,caenorhabditis_elegans_prjna13758,Y76A2B.4,protein_coding
WBGene00013577,caenorhabditis_elegans_prjna13758,Y76A2B.5,protein_coding
WBGene00013578,caenorhabditis_elegans_prjna13758,scav-2,protein_coding
WBGene00013579,caenorhabditis_elegans_prjna13758,Y79H2A.2,protein_coding
WBGene00013579,caenorhabditis_elegans_prjna13758,Y79H2A.2,protein_coding
WBGene00013580,caenorhabditis_elegans_prjna13758,Y79H2A.3,protein_coding
WBGene00013580,caenorhabditis_elegans_prjna13758,Y79H2A.3,protein_coding
WBGene00013580,caenorhabditis_elegans_prjna13758,Y79H2A.3,protein_coding
WBGene00013580,caenorhabditis_elegans_prjna13758,Y79H2A.3,protein_coding
WBGene00013580,caenorhabditis_elegans_prjna13758,Y79H2A.3,protein_coding
WBGene00013580,caenorhabditis_elegans_prjna13758,Y79H2A.3,protein_coding
WBGene00013580,caenorhabditis_elegans_prjna13758,Y79H2A.3,protein_coding
WBGene00013581,caenorhabditis_elegans_prjna13758,Y79H2A.4,protein_coding
WBGene00013583,caenorhabditis_elegans_prjna13758,ceh-51,protein_coding
WBGene00013584,caenorhabditis_elegans_prjna13758,nhr-243,protein_coding
WBGene00013585,caenorhabditis_elegans_prjna13758,cyp-42A1,protein_coding
WBGene00013586,caenorhabditis_elegans_prjna13758,Y80D3A.8,protein_coding
WBGene00013587,caenorhabditis_elegans_prjna13758,Y80D3A.9,protein_coding
WBGene00013588,caenorhabditis_elegans_prjna13758,nlp-42,protein_coding
WBGene00013589,caenorhabditis_elegans_prjna13758,Y80D3A.11,pseudogene
WBGene00013590,caenorhabditis_elegans_prjna13758,Y81G3A.1,protein_coding
WBGene00013591,caenorhabditis_elegans_prjna13758,gcn-2,protein_coding
WBGene00013591,caenorhabditis_elegans_prjna13758,gcn-2,protein_coding
WBGene00013592,caenorhabditis_elegans_prjna13758,Y81G3A.4,protein_coding
WBGene00013592,caenorhabditis_elegans_prjna13758,Y81G3A.4,protein_coding
WBGene00013593,caenorhabditis_elegans_prjna13758,Y87G2A.1,protein_coding
WBGene00013594,caenorhabditis_elegans_prjna13758,Y87G2A.2,protein_coding
WBGene00013595,caenorhabditis_elegans_prjna13758,atg-4.1,protein_coding
WBGene00013595,caenorhabditis_elegans_prjna13758,atg-4.1,protein_coding
WBGene00013596,caenorhabditis_elegans_prjna13758,nyn-2,protein_coding
WBGene00013597,caenorhabditis_elegans_prjna13758,gpi-1,protein_coding
WBGene00013597,caenorhabditis_elegans_prjna13758,gpi-1,protein_coding
WBGene00013597,caenorhabditis_elegans_prjna13758,gpi-1,protein_coding
WBGene00013598,caenorhabditis_elegans_prjna13758,vps-28,protein_coding
WBGene00013598,caenorhabditis_elegans_prjna13758,vps-28,ncRNA
WBGene00013599,caenorhabditis_elegans_prjna13758,eipr-1,protein_coding
WBGene00013601,caenorhabditis_elegans_prjna13758,Y87G2A.13,protein_coding
WBGene00013602,caenorhabditis_elegans_prjna13758,Y87G2A.16,protein_coding
WBGene00013603,caenorhabditis_elegans_prjna13758,soem-1,protein_coding
WBGene00013603,caenorhabditis_elegans_prjna13758,soem-1,protein_coding
WBGene00013604,caenorhabditis_elegans_prjna13758,Y87G2A.18,protein_coding
WBGene00013605,caenorhabditis_elegans_prjna13758,Y95D11A.1,protein_coding
WBGene00013606,caenorhabditis_elegans_prjna13758,cand-1,protein_coding
WBGene00013607,caenorhabditis_elegans_prjna13758,clec-27,protein_coding
WBGene00013608,caenorhabditis_elegans_prjna13758,clec-35,protein_coding
WBGene00013608,caenorhabditis_elegans_prjna13758,clec-35,protein_coding
