Geneid	Chr	Start	End	Strand	Length	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3
WBGene00004986	III;III	10355122;10355124	10355141;10355141	-;-	20	2	0	0	0	2	3	0	68	73	72	72	74	45	68
WBGene00011559	III;III	10355799;10355799	10355967;10355967	-;-	169	15	14	15	20	19	15	10	25	12	35	15	7	9	12
WBGene00008018	III;III	10373055;10373055	10373231;10373231	+;+	177	19	31	17	24	32	36	6	88	33	53	77	22	15	19
WBGene00008019	III;III	10384762;10384762	10385335;10385335	+;+	574	94	135	112	124	67	70	52	60	68	45	63	49	41	37
WBGene00008020	III	10385313	10385626	-	314	22	27	8	11	26	23	26	11	9	7	22	7	8	8
WBGene00010838	III	10393389	10393460	-	72	12	13	7	6	24	19	6	26	28	37	25	11	9	10
WBGene00010839	III;III	10399174;10399174	10399293;10399293	-;-	120	0	1	0	0	1	1	2	0	2	4	1	1	1	0
WBGene00010840	III;III	10414703;10415141	10414792;10415150	+;+	100	8	6	2	7	11	8	9	6	11	14	8	5	2	3
WBGene00044069	III	10405248	10405834	-	587	27	47	20	28	42	40	34	44	30	53	75	34	12	16
WBGene00010842	III;III;III	10421358;10421358;10421778	10421748;10421760;10421785	+;+;+	411	43	77	60	52	81	50	45	61	51	64	54	53	47	41
WBGene00010843	III	10421781	10421793	-	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00010844	III	10424112	10424220	-	109	17	31	15	21	41	37	22	36	30	36	29	21	19	17
WBGene00010845	III	10428334	10428824	-	491	19	21	21	14	34	27	27	61	34	48	41	30	23	23
WBGene00010362	III	10437559	10438089	+	531	7	8	6	6	14	7	9	7	2	7	4	2	1	1
WBGene00194861	III;III	10438078;10438081	10438190;10438190	-;-	113	1	0	0	0	1	0	0	2	0	0	2	0	0	0
WBGene00010363	III	10439339	10439491	-	153	2	1	3	2	1	0	0	0	0	0	0	0	0	0
WBGene00010364	III	10444946	10445136	+	191	2	1	3	1	6	4	3	0	1	3	1	0	3	1
WBGene00008422	III;III	10452719;10452753	10452896;10452896	-;-	178	12	6	7	12	16	18	5	14	9	16	25	3	8	3
WBGene00000231	III;III;III;III	10467318;10467413;10467413;10467413	10468051;10468026;10468050;10468026	+;+;+;+	734	302	479	276	361	415	437	772	291	232	296	253	322	240	281
WBGene00000836	III	10474885	10475245	+	361	61	108	51	60	78	70	81	64	51	61	57	43	34	28
WBGene00008426	III;III;III	10479445;10479445;10479445	10479753;10479758;10479758	+;+;+	314	6	9	5	6	18	26	5	12	10	10	5	3	3	4
WBGene00008424	III	10482145	10482285	+	141	5	15	8	5	12	12	7	13	14	12	16	7	6	3
WBGene00008425	III	10483849	10483926	+	78	0	0	0	0	1	1	0	5	6	2	3	1	2	2
WBGene00009653	III	10499976	10500267	+	292	0	0	2	1	3	0	1	3	2	2	5	2	2	1
WBGene00004283	III	10500284	10500573	-	290	6	10	8	4	15	13	3	12	7	12	11	5	4	4
WBGene00006395	III	10503965	10504072	-	108	0	0	0	0	0	0	0	0	0	1	0	1	1	0
WBGene00185048	III	10505833	10505899	+	67	2	2	3	1	2	1	1	2	6	6	2	1	3	0
WBGene00004798	III	10506106	10506171	-	66	32	44	63	42	110	100	70	3	11	23	0	4	2	15
WBGene00009654	III;III	10512662;10517955	10513015;10518391	+;+	791	21	26	23	25	21	25	37	11	24	18	14	20	17	16
WBGene00006784	III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III	10527576;10527711;10527801;10527801;10527801;10527801;10529962;10530587;10530587;10530587;10530587;10531229;10531229;10531229;10531379;10531379;10531379;10532209;10532209;10532209;10532443;10532443;10532443;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554;10532554	10527658;10527798;10527880;10527880;10527961;10527880;10530738;10530739;10530739;10530738;10530738;10531332;10531332;10531332;10531664;10531664;10531664;10532339;10532339;10532339;10532705;10532705;10532705;10532702;10532705;10532705;10532705;10532705;10532705;10532705;10532705;10532705;10532702;10532705;10532705;10532705;10532705;10532705;10532705;10532702	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1894	400	692	465	445	467	474	515	476	457	493	446	446	373	361
WBGene00001993	III	10537504	10537682	+	179	191	286	173	258	220	238	148	495	670	520	531	263	197	218
WBGene00011899	III	10538081	10538329	-	249	43	104	39	51	135	102	86	115	101	114	112	63	87	77
WBGene00043998	III;III	10551102;10551132	10551177;10551177	-;-	76	0	0	1	0	0	1	0	1	0	0	1	0	0	1
WBGene00011900	III;III	10553005;10553005	10553050;10553050	-;-	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012859	III	10558189	10558266	-	78	0	1	1	0	2	1	0	2	1	5	3	2	1	1
WBGene00004282	III	10565282	10565603	+	322	18	13	11	20	33	20	18	40	40	29	33	13	14	14
WBGene00012860	III;III;III	10571550;10571550;10571550	10571603;10571606;10571606	+;+;+	57	3	1	1	1	5	2	2	8	1	7	1	2	5	0
WBGene00012861	III	10572475	10572787	-	313	14	28	26	23	68	40	20	52	31	59	39	26	22	17
WBGene00012862	III	10585848	10585889	-	42	0	0	0	0	0	2	0	0	0	0	0	0	0	0
WBGene00012863	III	10589865	10589942	-	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012864	III	10592754	10592921	-	168	11	24	16	13	25	17	25	11	18	13	10	10	6	10
WBGene00012643	III	10595258	10595357	-	100	40	66	33	54	71	43	21	57	49	57	46	19	22	18
WBGene00012641	III;III;III;III	10596615;10596893;10596893;10596893	10596956;10596956;10596956;10596956	-;-;-;-	342	109	173	103	137	188	151	120	113	144	124	152	77	63	51
WBGene00012642	III	10601905	10601939	-	35	0	0	0	0	1	0	0	0	0	1	2	0	0	0
WBGene00012644	III	10612834	10613294	+	461	81	141	86	88	125	120	92	136	110	137	99	93	64	68
WBGene00012660	III	10614886	10614931	+	46	9	15	7	7	17	24	6	24	17	16	18	17	12	19
WBGene00012645	III	10617792	10617862	+	71	7	16	16	9	13	19	11	22	23	29	27	12	11	12
WBGene00012646	III;III	10617863;10617869	10618052;10618052	-;-	190	30	61	33	40	71	83	59	73	87	99	71	51	56	65
WBGene00001997	III;III;III	10626235;10626235;10626235	10626383;10626398;10626398	+;+;+	164	5	5	1	6	10	4	6	2	4	3	6	4	2	1
WBGene00012647	III;III	10625934;10625934	10626148;10626148	-;-	215	8	18	6	6	8	4	8	8	5	3	12	4	5	3
WBGene00012648	III	10630070	10630622	-	553	34	36	30	33	47	69	72	63	47	67	63	56	43	42
WBGene00000974	III	10640828	10640885	-	58	1	0	0	0	0	2	2	0	0	0	1	0	1	0
WBGene00012650	III;III	10645960;10645960	10646107;10646058	+;+	148	1	1	0	1	0	1	0	0	1	0	0	0	1	0
WBGene00012651	III;III;III;III	10648814;10648814;10648814;10648814	10648861;10648857;10648857;10648857	+;+;+;+	48	0	0	2	0	2	1	0	0	3	2	3	3	1	1
WBGene00012652	III	10650552	10650908	+	357	16	20	17	17	42	32	13	59	34	39	55	30	16	14
WBGene00000566	III;III;III;III;III;III;III;III	10677155;10677155;10677155;10677155;10677155;10677155;10677155;10677155	10677520;10677520;10677521;10677520;10677520;10677520;10677520;10677520	+;+;+;+;+;+;+;+	367	22	31	28	24	40	35	29	38	42	45	31	12	19	14
WBGene00001478	III;III;III	10698792;10698792;10698792	10698861;10698836;10698836	+;+;+	70	1	2	4	7	4	9	2	14	8	11	29	18	7	7
WBGene00012657	III	10699216	10699290	-	75	0	2	0	5	1	2	0	5	2	1	2	1	1	2
WBGene00012658	III;III	10700652;10700729	10700791;10700791	-;-	140	14	32	17	22	55	44	25	56	41	48	49	22	12	16
WBGene00012659	III	10703329	10703808	-	480	17	28	21	31	27	15	14	21	19	15	8	13	12	10
WBGene00012361	III	10708395	10708518	+	124	33	37	26	35	72	56	12	120	100	78	115	35	22	19
WBGene00012363	III;III	10708484;10708493	10708612;10708612	-;-	129	7	5	3	6	12	9	1	4	1	1	5	2	6	2
WBGene00012362	III	10711724	10712386	-	663	64	112	72	70	100	75	97	87	89	71	100	74	64	52
WBGene00012360	III	10722148	10722567	-	420	24	55	24	42	83	80	87	29	33	23	34	23	28	23
WBGene00012359	III;III;III	10736893;10736919;10736919	10737250;10737250;10737250	-;-;-	358	26	44	31	32	49	45	49	27	55	48	36	38	19	20
WBGene00010479	III;III	10740280;10740280	10740360;10740360	-;-	81	45	85	48	57	103	78	89	118	107	98	84	62	50	48
WBGene00006536	III;III	10740868;10740868	10740980;10740980	-;-	113	267	340	255	279	502	459	202	411	385	464	430	200	216	186
WBGene00004361	III;III	10746526;10746526	10746675;10746675	+;+	150	4	4	0	5	9	7	2	12	6	3	6	7	7	2
WBGene00004302	III	10746581	10746889	-	309	426	713	481	507	863	756	847	578	525	700	580	431	365	318
WBGene00010478	III	10749929	10750080	+	152	159	194	153	162	339	238	56	455	325	462	379	153	121	123
WBGene00010477	III	10751705	10751930	+	226	2	2	1	1	2	5	5	2	4	0	2	0	0	0
WBGene00001996	III;III;III	10752254;10752263;10753591	10752323;10752323;10753742	-;-;-	222	6	16	11	16	15	16	12	18	26	23	23	18	13	11
WBGene00010476	III	10755624	10755697	-	74	1	0	1	0	5	4	0	5	5	10	8	4	1	4
WBGene00010481	III	10757641	10757675	-	35	1	1	2	0	2	1	0	3	3	2	4	1	5	3
WBGene00010480	III;III;III	10762807;10762807;10762807	10763006;10762998;10762998	+;+;+	200	83	149	90	118	151	111	87	201	145	128	153	79	53	67
WBGene00001087	III	10776928	10777343	+	416	27	46	25	37	48	36	86	62	40	48	37	33	37	30
WBGene00004233	III;III	10789571;10791177	10789672;10791252	+;+	178	0	0	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00010772	III;III;III	10796711;10796711;10796711	10796905;10796905;10796905	-;-;-	195	66	108	50	66	121	98	67	193	136	156	146	88	51	73
WBGene00002219	III;III	10810751;10810751	10810999;10810999	+;+	249	40	85	50	62	76	76	88	60	59	58	48	40	28	31
WBGene00004736	III;III;III;III;III;III	10811906;10811907;10812044;10812232;10812300;10812526	10812322;10812054;10812322;10812322;10812950;10812950	-;-;-;-;-;-	1045	1956	2705	1869	2224	2771	2455	1683	2012	1646	2151	1584	1173	1047	932
WBGene00011269	III;III;III;III;III	10839177;10839177;10839177;10839177;10839177	10839451;10839451;10839451;10839451;10839451	+;+;+;+;+	275	8	8	4	1	5	2	1	8	4	7	4	0	4	2
WBGene00011268	III	10840023	10840048	-	26	2	0	1	0	8	16	3	10	3	10	3	3	3	5
WBGene00011267	III	10847619	10847744	-	126	1	2	0	0	0	1	0	1	1	2	7	1	1	2
WBGene00012663	III	10854270	10854561	+	292	6	6	7	12	7	14	4	20	9	11	13	7	3	0
WBGene00012662	III	10858103	10858186	+	84	1	5	0	1	0	0	0	0	0	2	1	0	1	0
WBGene00003898	III	10866867	10866994	+	128	0	0	0	0	1	0	0	0	1	0	0	0	0	0
WBGene00000475	III;III	10866870;10866949	10867159;10867159	-;-	290	225	299	241	275	333	235	147	266	208	233	217	112	80	79
WBGene00008079	III	10878015	10878061	+	47	1	1	0	1	0	0	1	0	0	0	1	1	0	0
WBGene00008080	III	10878191	10878381	-	191	0	2	2	2	1	1	0	0	0	0	0	0	0	0
WBGene00008081	III	10893576	10893672	+	97	1	4	1	5	5	9	5	9	3	5	7	0	2	2
WBGene00008082	III	10901785	10901836	+	52	3	0	2	5	10	9	5	4	5	11	6	0	2	2
WBGene00006843	III;III;III	10908755;10908755;10908755	10908927;10908927;10908927	+;+;+	173	45	57	27	41	81	62	45	109	112	80	108	59	50	45
WBGene00006873	III	10926013	10926041	+	29	0	1	3	2	3	6	2	4	4	11	3	4	5	4
WBGene00010922	III	10931952	10932226	+	275	14	9	4	6	10	4	7	6	10	8	16	3	7	2
WBGene00043057	III	10936003	10936129	+	127	5	7	7	5	10	13	3	15	15	22	14	10	5	6
WBGene00010923	III;III	10946500;10946500	10946834;10946834	+;+	335	14	16	10	25	22	18	6	6	23	6	14	13	10	5
WBGene00013132	III;III	10950985;10950985	10951169;10951169	+;+	185	12	13	7	8	17	30	3	22	30	31	31	25	11	15
WBGene00006982	III	10951225	10951325	-	101	30	60	23	33	49	58	32	128	92	96	96	47	42	47
WBGene00012271	III	10960243	10960292	-	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012272	III	10991840	10991912	+	73	0	0	0	0	0	0	0	3	1	1	1	0	0	0
WBGene00000667	III	10982166	10982199	-	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00000668	III	10984555	10984612	-	58	15	11	20	27	73	38	14	32	29	55	36	23	3	19
WBGene00000669	III	10986826	10986866	-	41	0	0	0	0	0	1	0	0	1	0	0	0	0	0
WBGene00012965	III	11007415	11007458	-	44	0	0	0	0	0	0	0	0	2	0	1	0	0	1
WBGene00012964	III	11008818	11008934	+	117	62	76	61	64	116	93	57	116	87	104	84	55	53	51
WBGene00012966	III	11010443	11010595	+	153	12	16	9	8	13	15	5	17	13	21	13	7	10	6
WBGene00012967	III;III	11025170;11025170	11025292;11025279	+;+	123	1	3	2	1	3	2	1	6	7	7	10	4	3	1
WBGene00012968	III	11025234	11025287	-	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012969	III	11027250	11027333	-	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00194684	III	11032915	11032963	+	49	0	0	0	0	0	0	0	1	0	0	2	1	0	0
WBGene00012970	III;III	11035930;11035930	11036080;11036080	+;+	151	1	3	3	3	8	4	1	13	9	16	30	3	4	5
WBGene00012973	III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III;III	11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842;11061842	11063027;11063027;11061903;11062056;11063027;11063027;11063027;11063027;11063027;11063027;11063027;11063027;11063027;11063027;11063027;11063027;11063027;11063027;11061903;11061903;11063027;11063027;11061903;11063027;11063027	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	1186	145	229	131	212	269	234	382	247	234	295	226	246	193	175
WBGene00012972	III;III	11068653;11068653	11068753;11068753	+;+	101	6	8	5	8	22	18	9	16	9	18	10	4	0	1
WBGene00012356	III;III;III;III	11072211;11072211;11072521;11072521	11072295;11072295;11072948;11072981	+;+;+;+	546	10	11	5	6	12	9	13	2	5	4	4	3	4	5
WBGene00012357	III	11080374	11080413	+	40	0	0	2	0	0	0	0	0	0	0	0	0	0	0
WBGene00012358	III	11091367	11091616	+	250	48	68	41	47	38	39	42	84	53	59	75	31	31	19
WBGene00001815	III	11091548	11091711	-	164	5	2	4	8	12	3	6	14	16	10	12	4	3	2
WBGene00012976	III	11116994	11117234	-	241	7	2	5	5	5	8	6	8	15	12	7	1	3	3
WBGene00012977	III	11126344	11126890	+	547	17	14	18	15	22	21	10	17	17	14	18	7	8	11
WBGene00004010	III	11135983	11136380	+	398	35	52	38	46	35	49	15	51	61	79	73	22	36	34
WBGene00012923	III	11136802	11136884	-	83	4	6	4	5	25	34	6	3	10	6	3	2	0	3
WBGene00012922	III	11139241	11139260	-	20	1	1	0	0	0	0	0	1	0	0	1	0	0	0
WBGene00012936	III;III	11153945;11153945	11154287;11154104	+;+	343	3	4	3	5	14	10	15	14	8	6	12	14	5	3
WBGene00000519	III	11168749	11168820	+	72	6	7	9	8	15	22	10	16	18	6	20	7	3	8
WBGene00012937	III	11156511	11156608	-	98	0	1	0	0	0	2	0	0	0	0	0	0	0	0
WBGene00006604	III;III	11170889;11182049	11172091;11182299	-;-	1454	30	41	37	39	58	82	65	75	68	72	68	106	88	48
WBGene00006553	III	11216398	11216446	-	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012926	III	11223439	11223541	-	103	0	0	1	0	0	0	0	0	0	0	0	0	0	0
WBGene00006556	III	11224800	11224883	-	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00001246	III;III;III	11230378;11230378;11230397	11230417;11230417;11230417	-;-;-	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00206461	III	11232421	11232466	-	46	0	0	0	0	0	0	0	0	0	0	0	1	0	2
WBGene00012927	III	11235581	11235608	-	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012928	III	11238088	11238252	+	165	20	26	29	27	30	31	14	35	23	24	24	17	11	8
WBGene00012929	III;III	11250424;11251092	11250439;11252281	+;+	1206	255	389	264	302	416	364	434	384	373	366	343	338	269	279
WBGene00012938	III	11256606	11256646	+	41	2	2	1	4	2	0	2	4	3	5	1	5	1	4
WBGene00012930	III;III;III;III;III	11257307;11257307;11257307;11257307;11257307	11257504;11257504;11257504;11257504;11257504	-;-;-;-;-	198	82	79	76	77	122	123	72	159	112	125	106	52	42	40
WBGene00012931	III;III	11275921;11275921	11275939;11276032	+;+	112	5	8	7	10	14	20	9	12	19	26	16	14	9	6
WBGene00012932	III	11276292	11276782	-	491	36	33	36	37	45	38	14	79	68	52	71	54	26	21
WBGene00012934	III;III	11279021;11279703	11279753;11279753	-;-	733	28	31	18	28	27	22	12	45	23	26	17	21	18	13
WBGene00012933	III	11286335	11286420	-	86	2	3	0	3	2	7	1	2	1	3	5	2	1	1
WBGene00004873	III;III;III	11305901;11305901;11305901	11306145;11306145;11306145	+;+;+	245	13	18	8	23	29	27	10	18	22	23	13	15	11	16
WBGene00004284	III	11306560	11306876	-	317	41	85	60	71	118	105	171	85	70	84	72	84	63	50
WBGene00006563	III	11312251	11312696	-	446	10	19	9	15	27	33	23	24	18	22	17	20	11	10
WBGene00012935	III	11326563	11326664	+	102	6	12	6	4	5	8	2	4	2	4	3	0	2	1
WBGene00012126	III;III	11326654;11326654	11326764;11326764	-;-	111	22	51	34	30	44	36	14	41	30	45	49	17	17	15
WBGene00012125	III;III;III;III;III;III;III;III;III;III;III;III	11341810;11341810;11341904;11341904;11341904;11341904;11341904;11341904;11341904;11341904;11341904;11341904	11342221;11342221;11342237;11342237;11342237;11342237;11342237;11342237;11342237;11342237;11342237;11342237	+;+;+;+;+;+;+;+;+;+;+;+	428	44	67	40	59	79	86	87	116	76	122	90	54	54	58
WBGene00003975	III	11344004	11344147	+	144	12	11	14	12	10	20	3	22	16	24	24	10	13	15
WBGene00012127	III	11344255	11344423	-	169	17	30	11	27	15	21	7	29	25	43	29	14	8	9
WBGene00012124	III	11366035	11366214	+	180	8	11	7	12	18	16	6	27	20	31	20	3	7	5
WBGene00012123	III	11368350	11368435	+	86	7	7	4	4	12	8	5	16	17	29	34	14	10	18
WBGene00006533	III	11368415	11368433	-	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00001077	III	11372886	11373044	-	159	66	42	42	58	101	76	50	129	64	102	76	54	51	37
WBGene00012939	III	11388572	11388669	+	98	1	0	1	0	0	0	0	0	3	0	3	0	1	0
WBGene00003759	III;III;III	11388606;11388715;11389285	11388785;11388729;11389383	-;-;-	279	207	339	195	242	331	328	298	445	357	420	494	339	363	336
WBGene00012941	III	11409317	11409425	+	109	1	0	2	1	0	1	2	2	2	2	4	1	3	1
WBGene00006683	III;III;III	11423485;11424200;11424311	11423542;11424655;11424624	+;+;+	514	105	159	88	115	112	100	100	84	72	92	78	39	53	39
WBGene00012942	III	11428178	11428414	+	237	1	0	7	0	0	1	0	0	0	0	0	1	0	1
WBGene00004735	III	11428367	11428417	-	51	0	0	0	1	0	0	0	2	1	1	2	0	0	1
WBGene00023404	III	11462522	11462897	+	376	36	48	38	36	38	35	39	62	46	54	48	55	52	38
WBGene00012943	III	11463665	11463886	-	222	42	78	54	61	98	98	119	174	128	162	144	73	53	48
WBGene00013422	III;III	11485474;11485474	11485565;11485565	-;-	92	6	6	11	3	9	8	0	11	15	17	11	3	5	5
WBGene00013447	III;III	11488355;11488355	11488405;11488405	-;-	51	1	1	0	1	2	3	1	1	0	0	1	1	2	1
WBGene00013448	III	11500551	11500717	+	167	29	43	27	28	39	17	14	31	35	34	30	14	14	13
WBGene00006573	III;III;III	11500867;11500871;11500901	11501006;11501006;11501006	-;-;-	140	55	61	42	48	72	45	14	154	158	92	124	52	50	37
WBGene00013446	III	11502963	11503029	-	67	8	7	3	7	5	11	1	11	7	9	12	4	6	4
WBGene00004960	III	11508868	11508919	+	52	0	0	0	0	0	0	0	1	0	0	0	0	0	0
WBGene00013445	III	11511431	11511467	+	37	1	0	0	2	1	0	0	0	0	1	0	0	0	1
WBGene00013443	III	11512860	11512944	-	85	1	0	2	1	1	4	1	4	5	0	1	4	0	2
WBGene00013442	III;III;III;III	11526462;11526462;11526462;11526462	11526560;11526564;11526560;11526564	+;+;+;+	103	0	0	0	1	0	0	0	1	0	2	0	0	0	0
WBGene00013441	III;III;III	11534441;11534441;11534441	11534595;11534595;11534595	+;+;+	155	6	10	6	10	16	12	10	8	10	6	5	10	4	2
WBGene00013439	III	11552344	11552398	+	55	1	0	0	0	0	0	0	3	1	3	3	0	0	2
WBGene00013438	III	11562253	11562655	+	403	19	28	40	24	38	22	33	58	55	56	63	38	37	30
WBGene00013437	III	11565520	11565536	+	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0
WBGene00013436	III	11567893	11568007	+	115	6	5	7	6	16	7	4	17	17	15	14	3	3	5
WBGene00013435	III	11573175	11573343	+	169	10	22	19	21	26	19	14	32	20	18	22	11	12	9
WBGene00013434	III;III;III	11578651;11578651;11578651	11578752;11578752;11578720	+;+;+	102	11	13	9	10	27	15	0	32	27	25	41	4	7	3
WBGene00013433	III	11579265	11579280	-	16	2	4	1	1	3	2	4	0	3	7	6	1	4	1
WBGene00013432	III	11580694	11580871	-	178	1	1	2	1	4	1	1	0	0	0	0	0	0	0
WBGene00013431	III	11588939	11589133	+	195	1	0	0	0	0	0	0	1	0	0	0	0	0	0
WBGene00013429	III;III	11592746;11592746	11592837;11592828	+;+	92	0	2	0	0	0	0	1	0	0	0	0	0	0	0
WBGene00219421	III	11611115	11611126	+	12	0	0	0	2	1	0	0	1	0	1	0	0	0	1
WBGene00194864	III	11611242	11611271	-	30	0	0	0	0	0	0	0	0	0	0	1	0	0	0
WBGene00013425	III	11623892	11623991	+	100	1	1	2	3	7	6	6	3	3	3	4	2	4	0
WBGene00001633	III;III	11628202;11628202	11628238;11628238	+;+	37	0	4	2	1	2	1	1	8	6	8	8	1	0	4
WBGene00006552	III	11633216	11633405	-	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012750	III	11656104	11656185	+	82	6	2	3	2	5	3	4	11	10	7	13	4	3	2
WBGene00000793	III;III;III;III;III;III;III	11693555;11693555;11693555;11693555;11693555;11693555;11693555	11693837;11693777;11693777;11693777;11693834;11693777;11693777	+;+;+;+;+;+;+	283	34	50	29	43	82	47	76	63	66	62	84	101	74	77
WBGene00012753	III	11698272	11698306	+	35	0	3	1	3	5	3	1	2	3	3	0	2	4	6
WBGene00012754	III	11700083	11700087	+	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00004165	III	11702820	11702856	+	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00000670	III	11704986	11705091	+	106	1	0	0	0	1	4	0	0	0	2	1	0	0	0
WBGene00012755	III	11706969	11707042	-	74	2	1	4	4	9	8	1	6	9	9	1	2	11	5
WBGene00012756	III;III	11710827;11710830	11710976;11710976	-;-	150	5	7	4	7	7	7	3	5	11	14	11	3	7	2
WBGene00001235	III	11718834	11718987	-	154	11	16	13	8	13	10	8	17	12	14	15	8	9	4
WBGene00012757	III	11721000	11721077	+	78	1	0	0	0	3	1	0	2	0	0	1	3	0	0
WBGene00270321	III	11723514	11723602	+	89	2	6	2	5	27	29	5	2	2	6	6	1	1	4
WBGene00012758	III;III	11724038;11724067	11724063;11724136	-;-	96	3	3	2	4	8	11	4	11	12	7	6	8	3	4
WBGene00012761	III	11731279	11731305	+	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012759	III	11733346	11733664	-	319	266	441	262	312	695	564	353	939	782	1042	860	470	373	319
WBGene00003417	III	11749977	11750160	+	184	2	7	5	3	4	8	9	7	16	7	5	3	1	2
WBGene00007703	III	11751320	11751627	-	308	31	33	16	31	45	52	49	38	44	47	44	37	26	32
WBGene00007021	III	11776586	11776675	+	90	9	5	6	4	10	15	2	12	8	17	8	4	5	11
WBGene00007704	III	11779070	11779629	+	560	9	9	4	6	14	11	2	21	11	19	17	4	5	9
WBGene00007702	III	11780976	11781035	+	60	0	0	0	0	1	1	0	0	1	1	1	0	0	0
WBGene00006557	III	11784147	11784213	-	67	0	0	1	0	0	0	0	0	0	0	0	0	0	0
WBGene00007699	III	11789458	11789496	+	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00007700	III	11790497	11790535	-	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00006690	III	11803241	11803243	+	3	4	1	1	1	0	1	1	8	2	2	1	3	2	3
WBGene00044232	III	11804547	11804581	-	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00194727	III	11808415	11808464	+	50	0	0	0	0	0	0	1	1	0	0	0	1	1	0
WBGene00007682	III	11810970	11811046	+	77	0	0	0	0	3	1	1	0	1	1	0	0	1	0
WBGene00007679	III	11819611	11819806	+	196	51	60	37	55	76	66	85	96	119	108	122	84	73	72
WBGene00007680	III	11819745	11819804	-	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00007681	III;III	11824441;11824441	11824489;11824975	+;+	535	148	218	127	143	228	236	399	175	132	191	151	140	130	91
WBGene00004705	III;III;III	11830729;11830729;11830729	11830996;11830996;11830996	+;+;+	268	198	282	204	237	381	357	290	323	249	306	321	205	187	153
WBGene00003826	III;III;III	11831008;11831008;11831183	11831468;11831468;11831468	-;-;-	461	64	104	60	60	112	85	127	84	93	95	66	74	66	63
WBGene00003234	III	11849332	11849522	+	191	50	89	57	64	131	122	87	112	99	95	73	76	94	85
WBGene00013225	III	11849951	11850502	-	552	21	38	32	31	56	50	55	35	43	44	35	25	28	21
WBGene00006396	III;III	11862393;11862393	11862478;11862478	-;-	86	3	6	3	5	13	6	3	16	7	7	5	6	2	3
WBGene00013227	III;III	11871252;11871252	11871403;11871403	-;-	152	14	12	9	14	2	7	3	11	12	12	23	14	5	8
WBGene00013226	III	11886485	11886515	-	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013231	III	11894784	11894865	-	82	6	2	2	4	10	6	0	5	1	5	8	2	6	3
WBGene00013232	III;III;III	11899337;11899337;11899341	11899547;11899547;11899547	-;-;-	211	7	15	7	10	13	17	3	5	14	8	10	2	5	6
WBGene00013235	III;III	11911001;11911111	11911147;11911147	-;-	147	3	9	6	4	9	10	2	3	1	2	5	4	2	1
WBGene00013237	III	11915151	11915252	-	102	13	16	16	20	17	38	3	39	27	36	47	21	5	12
WBGene00003802	III;III;III	11917757;11917757;11917757	11917876;11917876;11917876	+;+;+	120	5	9	7	11	12	17	4	15	6	6	13	6	10	6
