Geneid	Chr	Start	End	Strand	Length	elt2D_sorted_1	elt2D_sorted_2	elt2D_sorted_3	elt2D_sorted_4	elt2Delt7D_sorted_1	elt2Delt7D_sorted_2	elt2Delt7D_sorted_3	wt_sorted_1	wt_sorted_2	wt_sorted_3	wt_sorted_4	elt7D_sorted_1	elt7D_sorted_2	elt7D_sorted_3
WBGene00012169	IV	10075092	10075166	-	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012171	IV	10075414	10075459	+	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012174	IV	10084374	10084440	-	67	0	0	0	1	0	0	0	0	0	0	0	0	0	0
WBGene00000593	IV	10085438	10085438	-	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
WBGene00003576	IV	10086137	10086146	+	10	0	2	2	0	0	2	0	0	0	0	0	1	1	0
WBGene00007304	IV;IV	10088609;10089845	10088669;10089894	-;-	111	61	92	51	58	72	71	39	93	89	80	89	66	56	44
WBGene00007305	IV	10090658	10090733	+	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00007306	IV	10095226	10095259	-	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00003432	IV	10095398	10095432	+	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00001001	IV	10097196	10097207	+	12	1	3	2	1	1	2	0	1	1	2	3	1	1	1
WBGene00007307	IV;IV	10111511;10111511	10111577;10111577	-;-	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00007308	IV	10112870	10112929	+	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00007309	IV	10115389	10115499	+	111	0	0	0	0	0	0	0	0	0	3	0	0	0	0
WBGene00007310	IV	10122288	10122305	-	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00010676	IV;IV;IV;IV	10126639;10126639;10126639;10126639	10126675;10126644;10126644;10126644	-;-;-;-	37	0	6	2	1	2	3	3	1	4	2	5	0	2	2
WBGene00010677	IV	10128946	10128956	-	11	12	17	9	11	15	24	14	15	7	3	10	9	18	11
WBGene00010678	IV	10129257	10129393	+	137	6	16	14	6	11	13	12	0	2	3	0	1	1	2
WBGene00001621	IV	10130257	10130395	+	139	0	0	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00010679	IV	10135865	10135887	-	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00001751	IV	10140217	10140285	-	69	1	4	1	2	2	1	0	10	3	0	7	2	3	3
WBGene00001752	IV	10142135	10142239	+	105	2	5	5	5	6	9	7	2	1	7	1	3	6	0
WBGene00003434	IV	10143741	10143775	-	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00000975	IV	10145249	10145250	+	2	2	1	1	3	1	3	3	1	1	0	0	0	2	3
WBGene00011777	IV	10146933	10147105	-	173	2	4	6	5	3	4	4	9	7	10	16	2	4	1
WBGene00011776	IV;IV	10149038;10149038	10149038;10149038	-;-	1	4	4	4	0	2	1	1	3	2	1	0	3	1	0
WBGene00006638	IV	10150554	10150602	-	49	15	30	20	16	10	22	16	18	9	20	13	14	11	11
WBGene00011775	IV;IV;IV;IV;IV	10151949;10151949;10152336;10152338;10152338	10152033;10152033;10152351;10152351;10152351	+;+;+;+;+	101	15	32	11	10	18	19	10	12	11	15	7	13	8	7
WBGene00011774	IV	10155775	10156204	+	430	14	8	10	11	14	13	5	32	15	14	18	11	9	9
WBGene00011773	IV	10158038	10158062	+	25	15	19	13	19	18	10	7	13	17	19	18	18	16	12
WBGene00004091	IV;IV	10162008;10162008	10162029;10162029	+;+	22	9	15	13	9	10	17	14	4	6	4	7	6	9	12
WBGene00004254	IV;IV;IV;IV;IV;IV;IV;IV;IV	10164916;10165395;10165670;10171678;10171678;10174331;10174331;10174331;10174331	10165009;10165533;10165695;10171744;10171744;10174341;10174341;10174341;10174341	-;-;-;-;-;-;-;-;-	337	81	103	75	74	81	87	143	97	63	101	71	79	95	86
WBGene00010556	IV;IV;IV	10176680;10176683;10176683	10176709;10176709;10176709	+;+;+	30	1432	2609	1696	1566	1900	2609	2669	1109	1185	1021	1313	1638	1573	1856
WBGene00010557	IV	10177968	10177969	+	2	2	0	0	0	2	1	0	0	1	0	0	1	0	1
WBGene00001794	IV;IV;IV;IV;IV;IV;IV;IV	10180660;10181648;10181953;10181968;10182070;10182071;10182492;10182492	10180667;10181673;10182027;10182027;10182167;10182167;10182605;10182605	+;+;+;+;+;+;+;+	321	1165	1404	903	840	2282	2610	1597	780	761	734	724	492	480	452
WBGene00010558	IV	10194410	10194424	-	15	1	5	2	1	6	3	0	4	9	5	0	3	1	2
WBGene00010559	IV	10205976	10206073	-	98	0	3	1	0	2	0	2	0	1	0	6	1	1	0
WBGene00000019	IV;IV	10214212;10214714	10214292;10214880	-;-	248	0	0	0	0	2	0	0	0	0	0	0	0	0	0
WBGene00007698	IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV	10216141;10217535;10217632;10217796;10217929;10218145;10218838;10218838;10219216;10219241;10219306	10216161;10217582;10217746;10217884;10218097;10218238;10218954;10218970;10219275;10219255;10219308	-;-;-;-;-;-;-;-;-;-;-	732	102	163	112	104	107	110	64	86	84	60	78	60	56	75
WBGene00000698	IV;IV	10216450;10216450	10216477;10216477	+;+	28	0	0	1	1	6	2	1	0	0	0	0	0	0	0
WBGene00007696	IV;IV	10221280;10221280	10221281;10221281	-;-	2	0	1	1	3	1	0	0	0	0	0	0	1	1	1
WBGene00007697	IV	10222472	10222569	+	98	1	1	4	0	3	0	1	2	5	1	1	0	1	2
WBGene00003531	IV	10224023	10224053	+	31	0	0	0	2	0	0	0	0	0	0	0	0	0	0
WBGene00008509	IV	10227616	10227639	-	24	0	0	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00008508	IV;IV	10230926;10230988	10230930;10231060	-;-	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00001158	IV;IV	10235275;10235311	10235329;10235329	-;-	55	20	41	18	24	0	0	0	1	0	3	0	0	0	2
WBGene00001157	IV	10239115	10239176	-	62	1	2	0	1	1	2	0	5	1	2	0	4	3	0
WBGene00008510	IV	10241805	10241859	-	55	2	2	2	1	6	0	1	1	1	4	1	1	0	1
WBGene00008506	IV;IV	10243591;10243612	10243615;10243615	+;+	25	9	10	5	8	9	10	2	5	5	5	2	3	0	7
WBGene00008512	IV	10246160	10246161	+	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00000910	IV	10253617	10253665	+	49	22	16	22	15	15	18	7	23	21	31	16	19	16	5
WBGene00012781	IV;IV;IV	10269188;10269188;10269188	10269228;10269228;10269228	-;-;-	41	0	0	0	0	1	0	0	0	0	0	0	0	0	0
WBGene00012782	IV	10269883	10269899	+	17	0	0	0	0	0	0	0	0	1	0	0	1	0	0
WBGene00012783	IV	10274036	10274095	+	60	51	58	66	55	54	65	18	80	125	91	84	49	30	32
WBGene00044922	IV	10277264	10277368	+	105	48	76	49	60	62	51	28	138	90	135	145	70	96	68
WBGene00012784	IV	10277989	10278022	+	34	0	6	3	3	15	6	2	33	18	18	27	7	8	7
WBGene00006568	IV;IV	10280590;10281568	10280591;10281582	-;-	17	0	0	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00004297	IV	10284006	10284014	-	9	1	3	2	1	2	2	1	0	0	0	0	0	1	0
WBGene00004140	IV	10286955	10287005	+	51	3	5	1	0	1	4	1	1	2	1	1	0	4	3
WBGene00011176	IV	10294086	10294130	-	45	0	1	0	1	0	0	0	0	0	0	0	0	0	0
WBGene00194658	IV	10295127	10295267	-	141	0	2	6	3	5	4	3	4	1	2	2	0	0	2
WBGene00011175	IV	10302294	10302310	-	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011177	IV	10310414	10310429	-	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011173	IV	10313607	10313670	-	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011172	IV	10318253	10318293	-	41	0	0	0	0	0	0	0	0	0	0	1	0	0	0
WBGene00011171	IV;IV;IV;IV;IV	10321054;10321054;10321054;10321108;10321110	10321061;10321062;10321060;10321170;10321138	-;-;-;-;-	72	2	4	3	5	4	4	0	2	4	0	0	3	4	2
WBGene00006779	IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV	10326347;10326569;10329716;10330975;10330975;10332541;10336244;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340169;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10340485;10348885;10348885;10348885;10348885;10348885;10348885;10348885;10348885;10348885	10326365;10326645;10329778;10331160;10331222;10332834;10336319;10340320;10340322;10340320;10340320;10340320;10340322;10340320;10340322;10340320;10340320;10340322;10340320;10340322;10340320;10340320;10340322;10340320;10340320;10340322;10340320;10340320;10340322;10340320;10340320;10340322;10340320;10340320;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10340556;10348965;10348965;10348965;10348965;10348965;10348965;10348965;10348965;10348965	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	1084	866	1429	887	966	960	937	955	843	772	824	809	752	653	690
WBGene00012785	IV	10352283	10352343	-	61	0	0	0	0	0	0	0	0	0	0	0	0	1	0
WBGene00012786	IV	10353167	10353249	+	83	0	0	1	0	0	0	0	0	0	1	0	0	1	0
WBGene00011236	IV	10357163	10357170	-	8	2	1	0	3	1	0	2	0	0	0	0	0	0	0
WBGene00011237	IV	10358141	10358145	+	5	2	0	2	1	0	0	1	4	1	0	1	1	3	0
WBGene00004800	IV;IV;IV;IV;IV;IV;IV;IV	10366035;10366035;10366035;10366129;10366135;10366135;10366189;10366189	10366071;10366070;10366068;10366202;10366156;10366174;10366249;10366229	-;-;-;-;-;-;-;-	158	43	66	30	45	47	60	40	46	58	38	62	34	30	33
WBGene00002152	IV;IV	10368607;10368607	10368614;10368614	+;+	8	4	2	3	3	5	2	0	0	2	1	0	1	0	0
WBGene00011241	IV	10373786	10373821	-	36	0	0	0	0	0	0	0	0	2	0	0	0	0	0
WBGene00011240	IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV	10374905;10374905;10374905;10374905;10374905;10374907;10381447;10381659;10381659;10381861;10381861	10374945;10374945;10374945;10374945;10374945;10374945;10381517;10381807;10381807;10381884;10381884	+;+;+;+;+;+;+;+;+;+;+	285	49	76	59	61	65	71	51	60	56	40	69	67	63	42
WBGene00003064	IV	10387413	10387431	+	19	13	15	11	10	13	14	6	14	17	18	15	10	8	9
WBGene00011222	IV	10388483	10388519	+	37	0	0	0	0	0	0	0	1	6	6	6	2	2	2
WBGene00004972	IV	10391911	10391969	-	59	1	0	0	0	1	0	0	0	1	0	0	0	0	0
WBGene00011223	IV	10394955	10394958	-	4	0	3	1	2	3	2	0	2	4	7	2	3	3	5
WBGene00001669	IV	10404012	10404018	+	7	7	8	2	8	4	9	5	6	5	5	6	5	8	7
WBGene00008733	IV	10417852	10417881	-	30	6	5	0	5	5	3	5	6	1	10	0	2	1	6
WBGene00008729	IV	10424619	10424635	-	17	2	2	4	4	4	7	6	1	2	1	4	3	3	3
WBGene00008730	IV	10429010	10429110	-	101	0	0	0	0	0	0	0	4	0	0	4	1	2	0
WBGene00002084	IV	10436708	10436753	+	46	14	27	7	18	14	20	10	9	30	7	19	8	2	5
WBGene00008731	IV	10439123	10439208	+	86	4	6	8	3	0	2	1	4	6	2	0	0	0	0
WBGene00008732	IV;IV;IV	10446803;10446803;10448851	10446804;10446804;10448938	-;-;-	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00008485	IV	10464588	10464658	+	71	1	4	1	2	0	0	1	0	0	0	0	0	0	0
WBGene00008486	IV	10469741	10469807	+	67	12	15	18	15	4	1	0	7	0	1	2	1	0	0
WBGene00001189	IV;IV;IV	10481768;10481768;10481768	10481844;10481844;10481844	-;-;-	77	7	13	2	5	13	6	9	9	8	5	10	14	22	16
WBGene00008488	IV;IV;IV;IV	10483476;10483476;10483543;10483649	10483492;10483594;10483655;10483655	-;-;-;-	180	1	0	1	1	1	0	2	2	2	0	1	0	2	1
WBGene00000419	IV;IV	10484110;10484110	10484124;10484124	+;+	15	0	1	0	1	5	0	0	0	0	0	0	0	0	2
WBGene00006527	IV;IV;IV;IV;IV;IV	10501061;10501061;10501061;10501415;10501415;10501415	10501126;10501126;10501126;10501599;10501599;10501599	-;-;-;-;-;-	251	215	391	265	276	297	306	372	319	253	269	237	307	299	316
WBGene00007264	IV	10515096	10515228	-	133	0	1	3	0	0	1	0	1	0	0	3	3	2	4
WBGene00000288	IV;IV;IV;IV	10521422;10521538;10524768;10526099	10521472;10521623;10525300;10526141	+;+;+;+	713	65	134	65	64	100	116	92	103	97	115	114	112	122	115
WBGene00011593	IV	10530709	10530751	+	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011594	IV	10533943	10533961	+	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011596	IV	10545010	10545091	-	82	2	2	0	0	0	0	2	2	0	0	1	1	0	0
WBGene00011600	IV	10555247	10555648	+	402	5	4	1	5	8	7	1	2	0	0	2	0	0	0
WBGene00001867	IV	10561905	10561913	+	9	1	0	0	2	0	1	1	2	0	0	3	2	0	0
WBGene00001163	IV	10576350	10576388	+	39	27	24	28	18	15	8	4	30	22	24	27	26	15	15
WBGene00008076	IV;IV;IV	10578667;10578675;10578763	10578682;10578785;10578785	+;+;+	119	1	2	0	1	4	3	1	7	1	8	5	2	3	3
WBGene00008073	IV	10590722	10590749	-	28	0	0	0	0	4	0	0	0	1	0	0	1	0	0
WBGene00008074	IV	10590925	10590956	+	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00045024	IV;IV	10596805;10596915	10596932;10596932	+;+	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011181	IV;IV;IV;IV;IV;IV	10606902;10607020;10607023;10607861;10607868;10607872	10607029;10607063;10607059;10607878;10607878;10607878	+;+;+;+;+;+	180	28	44	21	20	24	22	7	30	24	38	36	36	25	23
WBGene00004228	IV	10615427	10615500	+	74	5	13	5	3	4	4	13	8	11	12	7	10	10	7
WBGene00011184	IV	10621111	10621192	+	82	5	5	5	4	14	13	7	5	2	1	8	2	2	5
WBGene00011182	IV;IV	10628815;10628815	10628861;10628841	-;-	47	2	5	4	4	3	1	0	3	2	6	7	2	2	0
WBGene00044977	IV	10631242	10631245	-	4	0	2	3	0	0	1	0	2	1	0	0	0	1	0
WBGene00010146	IV	10645280	10645291	-	12	3	3	0	3	5	1	1	6	2	5	4	2	4	3
WBGene00010646	IV	10656874	10657002	+	129	3	1	3	0	2	5	5	6	7	4	5	6	4	2
WBGene00001476	IV;IV	10661857;10662017	10661989;10662046	+;+	163	1	9	3	6	0	2	0	4	2	1	0	1	3	8
WBGene00010649	IV	10664412	10664435	+	24	0	1	0	0	3	0	1	3	1	0	0	1	0	0
WBGene00001328	IV;IV;IV;IV;IV;IV	10666827;10666827;10666827;10666827;10666827;10666827	10666832;10666832;10666832;10666832;10666832;10666832	+;+;+;+;+;+	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00001477	IV	10682524	10682551	+	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00010648	IV	10685844	10685894	-	51	1	0	1	3	1	2	0	0	1	0	3	0	0	0
WBGene00011288	IV	10686550	10686588	+	39	4	9	5	4	7	4	4	1	1	1	6	2	6	5
WBGene00011289	IV	10687592	10687647	+	56	45	108	53	63	94	74	91	65	94	71	89	49	50	63
WBGene00011290	IV	10690444	10690493	+	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011291	IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV	10694101;10694101;10694101;10694101;10694101;10694101;10694101;10694101;10694101;10694325;10694325;10694325;10694374;10695214;10695214;10695279	10694132;10694132;10694411;10694132;10694132;10694411;10694132;10694132;10694411;10694389;10694389;10694389;10694428;10695226;10695226;10695303	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	366	11	17	11	6	8	12	3	19	22	19	25	14	7	11
WBGene00011292	IV;IV	10697069;10697069	10697071;10697071	-;-	3	10	22	18	5	17	28	14	10	6	9	9	4	7	5
WBGene00077714	IV	10699567	10699760	-	194	15	30	20	22	41	38	26	70	60	42	52	21	38	33
WBGene00011293	IV;IV	10701364;10706045	10701373;10706114	-;-	80	1	3	2	3	4	0	0	5	3	10	7	0	5	1
WBGene00011297	IV	10705463	10705529	+	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011296	IV	10711793	10711794	-	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
WBGene00003568	IV	10716648	10716655	+	8	1	3	0	0	0	0	0	0	2	1	0	0	1	0
WBGene00013857	IV;IV;IV	10733187;10733268;10734579	10733204;10733394;10734632	-;-;-	199	15	21	13	13	17	29	17	8	8	14	5	5	2	4
WBGene00000865	IV;IV;IV;IV;IV;IV	10735259;10735355;10735442;10735442;10735442;10735444	10735381;10735381;10735455;10735455;10735455;10735455	+;+;+;+;+;+	137	5	4	4	1	6	2	4	3	0	1	2	0	1	1
WBGene00001730	IV	10737474	10737492	+	19	0	0	2	0	0	1	0	0	0	3	0	0	1	0
WBGene00013858	IV	10738603	10738658	-	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012009	IV;IV	10744779;10746109	10744780;10746389	+;+	283	8	17	11	9	13	13	3	20	21	23	23	15	26	10
WBGene00012008	IV	10751709	10751762	-	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012011	IV	10754704	10754785	-	82	0	0	0	0	0	1	0	0	0	0	0	0	0	0
WBGene00012010	IV	10757673	10757716	-	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012012	IV	10758126	10758202	+	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012013	IV;IV	10761597;10761698	10761722;10761722	+;+	126	1	7	5	3	3	2	1	4	13	24	4	2	1	2
WBGene00044990	IV	10764520	10764582	+	63	3	2	0	0	6	2	1	4	1	2	6	5	5	3
WBGene00012014	IV	10768160	10768429	-	270	6	7	5	11	9	12	4	8	8	8	12	5	5	4
WBGene00012015	IV	10769653	10769660	+	8	2	11	2	3	3	3	0	2	10	1	6	2	6	2
WBGene00012016	IV	10772365	10772747	-	383	6	21	8	10	19	16	9	17	20	16	14	6	16	12
WBGene00007384	IV	10780608	10780711	-	104	17	24	26	25	38	46	44	51	34	39	30	60	61	45
WBGene00003876	IV;IV	10790598;10790653	10790679;10790679	+;+	82	8	10	10	8	17	12	9	12	14	18	14	8	10	11
WBGene00014669	IV;IV;IV	10799614;10799658;10799676	10799683;10799683;10799683	+;+;+	70	1	5	2	4	1	1	0	3	4	0	1	0	3	0
WBGene00011259	IV;IV;IV;IV;IV	10812409;10812409;10820211;10822655;10822655	10812427;10812427;10820245;10822658;10822658	+;+;+;+;+	58	3	5	8	0	8	5	2	6	2	0	1	3	8	7
WBGene00011258	IV	10832245	10832248	-	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1
WBGene00011720	IV;IV;IV;IV	10842264;10842264;10842707;10842746	10842351;10842331;10842761;10842755	-;-;-;-	143	4	16	13	15	14	20	15	19	10	11	22	15	9	4
WBGene00011719	IV	10851930	10851933	-	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00011718	IV	10855210	10855366	-	157	17	16	13	8	13	10	5	26	6	12	19	19	13	7
WBGene00011717	IV;IV;IV	10858055;10858055;10858497	10858063;10858184;10858559	-;-;-	193	4	6	6	6	6	4	1	2	4	0	1	4	1	3
WBGene00002001	IV;IV;IV	10858957;10859315;10859317	10858967;10859320;10859320	+;+;+	17	13	13	16	5	14	10	6	10	4	4	5	7	5	10
WBGene00011722	IV;IV;IV	10861402;10862775;10863782	10861412;10862900;10863829	+;+;+	185	159	298	185	180	202	265	278	148	122	140	161	141	131	111
WBGene00008760	IV;IV	10866596;10868949	10866985;10869180	-;-	622	116	167	116	117	138	166	154	202	161	182	173	160	130	146
WBGene00008761	IV	10874610	10874627	-	18	1	10	5	0	14	7	5	11	6	0	4	10	8	4
WBGene00008755	IV;IV;IV;IV;IV	10878879;10878879;10879605;10879605;10879705	10879060;10879057;10879642;10879658;10879727	-;-;-;-;-	259	1	1	0	0	1	0	0	0	1	0	0	1	0	0
WBGene00044797	IV	10881549	10881555	+	7	1	0	0	0	0	1	0	1	0	0	1	0	0	3
WBGene00008754	IV	10884281	10884363	-	83	0	0	0	2	0	0	0	2	2	0	1	1	0	1
WBGene00045208	IV	10889871	10889878	-	8	9	16	5	5	19	28	23	6	12	13	15	13	13	30
WBGene00014006	IV	10900370	10900391	+	22	11	17	9	7	33	32	21	0	1	4	1	4	1	4
WBGene00014008	IV	10904358	10904382	-	25	0	0	0	0	0	0	0	0	0	0	0	0	1	0
WBGene00014007	IV	10909240	10909306	-	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00014001	IV;IV;IV	10909915;10909951;10909951	10909945;10910174;10910018	+;+;+	255	118	188	131	153	115	127	102	70	68	75	85	70	61	61
WBGene00014002	IV	10913361	10913380	+	20	4	1	4	1	0	0	5	2	9	4	6	2	5	4
WBGene00014003	IV	10916597	10916614	+	18	6	6	0	4	0	0	1	3	3	8	2	3	0	0
WBGene00004319	IV	10920075	10920106	+	32	2	9	7	3	6	4	2	5	4	2	6	1	2	2
WBGene00001017	IV;IV;IV;IV	10933106;10933106;10933106;10933106	10933203;10933160;10933203;10933160	-;-;-;-	98	3	4	4	4	1	6	2	4	4	4	2	3	1	4
WBGene00003081	IV	10933502	10933526	+	25	6	12	5	11	6	12	3	9	12	9	7	6	5	9
WBGene00002981	IV;IV;IV;IV;IV;IV;IV	10935040;10935040;10935597;10935754;10935760;10935862;10935862	10935137;10935135;10935600;10935825;10935825;10935903;10935914	-;-;-;-;-;-;-	227	1083	1836	1145	1035	1060	1169	975	909	857	760	901	794	706	705
WBGene00014004	IV	10937454	10937471	+	18	2	4	0	4	8	11	4	7	1	9	3	2	3	1
WBGene00013473	IV;IV	10948737;10948855	10948806;10948897	-;-	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013474	IV	10949767	10949877	+	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013476	IV	10955255	10955296	+	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00013477	IV;IV	10957644;10957644	10957698;10957655	-;-	55	1	1	1	2	1	0	2	1	1	0	2	1	0	0
WBGene00000171	IV	10966416	10966459	-	44	0	0	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00013478	IV	10966590	10966669	+	80	0	0	0	0	0	0	0	0	0	0	0	1	0	0
WBGene00012794	IV	10982068	10982068	+	1	4	5	1	2	8	4	1	3	6	7	2	4	1	1
WBGene00000866	IV	10985985	10986001	+	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WBGene00012795	IV	10987906	10987907	+	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0
WBGene00008776	IV	10990999	10991038	+	40	0	0	0	0	1	1	0	0	0	0	0	0	2	0
WBGene00008773	IV	11004573	11004584	+	12	2	0	1	1	6	0	1	2	0	1	4	5	2	3
WBGene00008777	IV;IV	11009296;11009296	11009307;11009307	+;+	12	50	78	51	34	57	84	113	34	29	26	41	55	54	48
WBGene00003586	IV;IV	11011849;11012002	11011859;11012020	-;-	30	14	17	6	13	10	6	13	16	12	11	15	9	3	13
WBGene00008774	IV;IV;IV;IV	11015692;11015692;11015692;11015692	11015754;11015781;11015754;11015781	-;-;-;-	90	7	9	6	2	3	4	4	7	8	4	9	3	3	5
WBGene00008775	IV	11021671	11021902	-	232	2	1	0	2	0	0	0	0	0	1	0	0	0	1
WBGene00044784	IV;IV	11020498;11020517	11020524;11020524	+;+	27	27	49	22	20	15	27	6	19	21	34	30	14	19	18
WBGene00000109	IV	11022603	11022604	+	2	0	6	1	4	0	1	0	1	10	3	3	0	2	2
WBGene00009494	IV	11029087	11029105	-	19	0	0	0	1	0	1	0	0	2	0	0	0	1	0
WBGene00009493	IV;IV;IV	11030993;11030993;11030993	11031082;11030993;11031082	-;-;-	90	0	0	0	3	2	0	0	0	0	0	1	0	0	1
WBGene00009495	IV;IV;IV;IV	11031171;11032667;11033188;11033321	11031197;11032695;11033274;11033367	+;+;+;+	190	0	2	0	2	6	5	0	2	1	2	2	5	3	2
WBGene00001426	IV;IV;IV	11036548;11036582;11036582	11036585;11036585;11036585	+;+;+	38	27	51	29	40	29	32	31	32	16	22	19	24	23	23
WBGene00006490	IV;IV;IV;IV;IV;IV;IV;IV	11038662;11038662;11038662;11038662;11038662;11038662;11038662;11038662	11038885;11038885;11038885;11038885;11038885;11038885;11038885;11038885	+;+;+;+;+;+;+;+	224	26	36	20	18	23	29	24	22	12	8	14	23	14	21
WBGene00009496	IV	11049171	11049185	+	15	0	0	0	1	0	0	0	1	0	0	0	0	0	0
WBGene00009492	IV	11050128	11050215	+	88	0	0	0	0	0	0	0	0	1	0	0	0	0	0
WBGene00002992	IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV;IV	11054308;11054308;11054310;11057670;11057670;11057670;11057670;11057670;11057670;11057670;11057787;11057787;11057787;11057787;11057789;11057789;11057789;11057789;11057789;11057789;11057789	11054368;11054368;11054368;11057737;11057737;11057737;11057737;11057737;11057737;11057737;11057813;11057813;11057813;11057813;11057813;11057813;11057813;11057813;11057813;11057813;11057813	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	156	4	10	3	5	10	12	8	1	3	4	0	1	0	0
WBGene00012382	IV;IV	11064115;11064115	11064152;11064141	-;-	38	180	260	172	173	200	175	71	182	165	179	169	163	150	136
WBGene00012383	IV;IV	11067025;11067025	11067026;11067072	-;-	48	43	48	48	39	51	48	55	41	57	79	36	38	41	42
WBGene00012385	IV	11078577	11078582	-	6	3	2	3	0	2	1	0	2	0	0	0	0	0	1
WBGene00010882	IV	11081051	11081055	-	5	0	14	4	7	7	14	5	0	5	9	6	6	6	5
WBGene00002344	IV	11082208	11082253	-	46	228	363	213	202	284	360	440	215	184	136	196	190	188	194
WBGene00002214	IV	11084105	11084127	+	23	6	2	5	1	4	8	0	0	6	6	3	2	2	1
WBGene00000246	IV	11092549	11092552	-	4	1	0	2	4	0	3	3	1	0	2	1	2	0	1
WBGene00010883	IV	11089797	11089891	+	95	1	2	0	1	0	0	0	2	0	3	0	0	0	0
WBGene00010884	IV	11095004	11095085	-	82	6	3	4	6	14	10	10	8	11	6	1	9	3	8
WBGene00010887	IV	11097841	11097982	-	142	7	15	8	6	4	3	9	1	5	3	3	8	2	4
WBGene00011484	IV	11105819	11105820	-	2	0	0	0	0	1	1	0	0	0	3	0	0	0	0
